wavelength,flux
3824.2680039412344,0.6061547106934476
3824.322416506125,0.6672466485594641
3824.376829071016,0.8720774577701375
3824.431241635906,0.858512166590179
3824.485654200797,0.8100389673011794
3824.5400667656877,0.46528530567338033
3824.5944793305785,0.14207988938235627
3824.648891895469,0.48104096526140044
3824.7033044603595,0.9005291739689959
3824.7577170252503,0.920551647465964
3824.812129590141,0.7024783896450832
3824.8665421550318,0.4941147942563236
3824.9209547199225,0.3404473560318969
3824.975367284813,0.2328773338249272
3825.0297798497036,0.48872331379651557
3825.0841924145943,0.6595194596847297
3825.138604979485,0.4674311222779784
3825.193017544376,0.4023040213327337
3825.247430109266,0.4636850306054848
3825.301842674157,0.3461167790166933
3825.3562552390476,0.17399248099297254
3825.4106678039384,0.11210244808008861
3825.465080368829,0.09164011985533432
3825.5194929337194,0.02865501516802604
3825.57390549861,0.07841635650246494
3825.628318063501,0.1778690246885438
3825.6827306283917,0.2692996623751699
3825.7371431932825,0.34346116671080135
3825.7915557581728,0.3992664375020694
3825.8459683230635,0.5051344681074431
3825.9003808879543,0.6098859528866114
3825.954793452845,0.6618002197777537
3826.009206017736,0.6865533225542807
3826.063618582626,0.6519398654034925
3826.118031147517,0.7001246387868498
3826.1724437124076,0.8062997969441031
3826.2268562772983,0.8217593482713128
3826.2812688421886,0.6787144422993122
3826.3356814070794,0.49158892219439
3826.39009397197,0.5158106808470655
3826.444506536861,0.3993852925430026
3826.4989191017517,0.2953537845520834
3826.553331666642,0.4307083602843424
3826.6077442315327,0.4466185589592556
3826.6621567964235,0.3604791654786133
3826.716569361314,0.287153063719772
3826.770981926205,0.2598604102627452
3826.8253944910953,0.23242652165877134
3826.879807055986,0.15584705423424605
3826.934219620877,0.06495922924713611
3826.9886321857675,0.04518102190218088
3827.0430447506583,0.12492563704191459
3827.0974573155486,0.21792827073043872
3827.1518698804393,0.26642334994943934
3827.20628244533,0.3140051128317068
3827.260695010221,0.36226187501996904
3827.3151075751116,0.4209200343867268
3827.369520140002,0.49981507902197614
3827.4239327048926,0.5378416128051731
3827.4783452697834,0.44975727851698427
3827.532757834674,0.5468668361313918
3827.587170399565,0.7803665339879319
3827.641582964455,0.806848997963577
3827.695995529346,0.540535099389606
3827.7504080942367,0.3316021924235357
3827.8048206591275,0.48824534406818293
3827.8592332240178,0.44754322820151976
3827.9136457889085,0.26501639736379534
3827.9680583537993,0.3500844517057112
3828.02247091869,0.568166242018533
3828.076883483581,0.8099654032106691
3828.131296048471,0.9154165477155686
3828.185708613362,0.8846822446760279
3828.2401211782526,1.0114783312384605
3828.2945337431433,0.9264879265383851
3828.348946308034,0.8780371820433165
3828.4033588729244,0.9464993139197501
3828.457771437815,0.9152606487150853
3828.512184002706,0.8389481831605553
3828.5665965675967,0.6738592798721322
3828.6210091324874,0.38339903203640074
3828.6754216973777,0.23925409517149185
3828.7298342622685,0.328941500271616
3828.784246827159,0.31166953116340246
3828.83865939205,0.17626125974664347
3828.8930719569407,0.056026415937580724
3828.947484521831,0.09965164833865008
3829.001897086722,0.23499677445039824
3829.0563096516125,0.326484229793053
3829.1107222165033,0.38979247105750386
3829.165134781394,0.4374626916327129
3829.2195473462843,0.3535708659125477
3829.273959911175,0.3254942190855963
3829.328372476066,0.6117001553417976
3829.3827850409566,0.8931881384314576
3829.4371976058474,0.9577680291052846
3829.4916101707377,0.9598002536617546
3829.5460227356284,0.6724745523573172
3829.600435300519,0.32331321711853805
3829.65484786541,0.46554804246326453
3829.7092604303,0.8270800089145117
3829.763672995191,0.9782345698459188
3829.8180855600817,0.9285013687894166
3829.8724981249725,0.8640904072679284
3829.9269106898632,0.8085779614906295
3829.9813232547535,0.7429536318599805
3830.0357358196443,0.6641810577153079
3830.090148384535,0.5809575675680851
3830.144560949426,0.4794413319627674
3830.1989735143165,0.34585609363348235
3830.253386079207,0.2928571346720101
3830.3077986440976,0.31090500716644154
3830.3622112089884,0.22411965033498144
3830.416623773879,0.09853220607650577
3830.47103633877,0.06459936576896132
3830.52544890366,0.1366931620885589
3830.579861468551,0.22942295396770934
3830.6342740334417,0.27879993224422006
3830.6886865983324,0.2987858860710937
3830.743099163223,0.3236418829514863
3830.7975117281135,0.2692578781883591
3830.8519242930042,0.27387688999112
3830.906336857895,0.5440388874312608
3830.9607494227857,0.7729270536692349
3831.0151619876765,0.8133843650553452
3831.069574552567,0.6218146186481835
3831.1239871174575,0.44328124520593126
3831.1783996823483,0.6955955315437262
3831.232812247239,0.9666497733752031
3831.28722481213,1.0114783312384605
3831.34163737702,0.8923460989024323
3831.396049941911,0.7645071764009811
3831.4504625068016,0.8590724553506071
3831.5048750716924,0.8619127760673603
3831.5592876365827,0.8506711248919547
3831.6137002014734,0.6975379996960287
3831.668112766364,0.47397092411130354
3831.722525331255,0.5932612621869421
3831.7769378961457,0.772829423707249
3831.831350461036,0.6147857366838493
3831.8857630259267,0.2410790966677514
3831.9401755908175,0.24350896160844543
3831.9945881557082,0.5673448894679833
3832.049000720599,0.7177125455051314
3832.1034132854893,0.47329246673742265
3832.15782585038,0.6240678761461722
3832.212238415271,0.8638552293977544
3832.2666509801616,0.872120619170411
3832.3210635450523,0.8309391558829891
3832.3754761099426,0.822218021786115
3832.4298886748334,0.7994719180691322
3832.484301239724,0.6978399397128059
3832.538713804615,0.6548355931031197
3832.5931263695056,0.6288320468390465
3832.647538934396,0.4786086533723109
3832.7019514992867,0.34592826558375833
3832.7563640641774,0.294682807682119
3832.810776629068,0.19685396138058442
3832.865189193959,0.2648078505569831
3832.9196017588492,0.45497009931364474
3832.97401432374,0.4973751950154047
3833.0284268886307,0.4486015800846989
3833.0828394535215,0.40381260257930135
3833.1372520184123,0.3931287617824274
3833.1916645833026,0.36042266133943296
3833.2460771481933,0.3228821576957176
3833.300489713084,0.2590826891843525
3833.354902277975,0.13905438906771536
3833.409314842865,0.05239243610627126
3833.463727407756,0.10777514268274459
3833.5181399726466,0.2232128794295955
3833.5725525375374,0.3060546891526197
3833.626965102428,0.3562928109995418
3833.6813776673184,0.39647033525617215
3833.735790232209,0.45159201585260983
3833.7902027971,0.5198296525941887
3833.8446153619907,0.5876523420548391
3833.8990279268814,0.6089975727660726
3833.9534404917717,0.42486583300111136
3834.0078530566625,0.3430114868627107
3834.0622656215533,0.5377195927980506
3834.116678186444,0.5422260782920532
3834.1710907513348,0.6045674798577221
3834.225503316225,0.8429157620575892
3834.279915881116,0.8012756918662904
3834.3343284460066,0.5004965989587835
3834.3887410108973,0.2673226776995164
3834.443153575788,0.5507384586218823
3834.4975661406784,0.9156057287976227
3834.551978705569,0.9271239567808932
3834.60639127046,0.9760462662186739
3834.6608038353506,0.9493863802635023
3834.7152164002414,0.9004082791934637
3834.7696289651317,0.8907989305957694
3834.8240415300224,0.7610712686564913
3834.878454094913,0.5598873814450621
3834.932866659804,0.38889519104657266
3834.9872792246942,0.4301635175628516
3835.041691789585,0.5384533839264781
3835.0961043544758,0.49243454715328056
3835.1505169193665,0.41973184182728185
3835.2049294842573,0.3034206078745609
3835.2593420491476,0.1418242593793662
3835.3137546140383,0.055615541609913575
3835.368167178929,0.15697890181975208
3835.42257974382,0.23860033490555077
3835.4769923087106,0.27819439299365306
3835.531404873601,0.36716742786377776
3835.5858174384916,0.4843156454243375
3835.6402300033824,0.5955063139640767
3835.694642568273,0.6680704272604279
3835.749055133164,0.7263764011111291
3835.803467698054,0.6962414972351624
3835.857880262945,0.756137819474831
3835.9122928278357,0.8470662651064721
3835.9667053927265,0.8598958829669949
3836.021117957617,0.8396274239942209
3836.0755305225075,0.7982657227362714
3836.1299430873983,0.7888520417296713
3836.184355652289,0.6942409465052226
3836.2387682171798,0.5433032361506835
3836.2931807820705,0.5355185841016579
3836.347593346961,0.5852770197494102
3836.4020059118516,0.5104321745301806
3836.4564184767423,0.43674358423613846
3836.510831041633,0.5157571616608319
3836.565243606524,0.5956749611409359
3836.619656171414,0.6224167247404682
3836.674068736305,0.6980904225676884
3836.7284813011956,0.7799343607306518
3836.7828938660864,0.7995927575000973
3836.837306430977,0.823198460892336
3836.8917189958674,0.8894248496464418
3836.946131560758,0.9391269426633234
3837.000544125649,0.9052632467612554
3837.0549566905397,0.5554175504152931
3837.10936925543,0.41034701740411517
3837.1637818203208,0.7967058718207326
3837.2181943852115,1.0114783312384605
3837.2726069501023,0.9973324484681834
3837.327019514993,0.8545335335756548
3837.3814320798833,0.4743178997808546
3837.435844644774,0.31879190455547957
3837.490257209665,0.6754640345649721
3837.5446697745556,0.6699107948257718
3837.5990823394463,0.44148293564983904
3837.6534949043366,0.6447725777942344
3837.7079074692274,0.9486251207343714
3837.762320034118,0.7414768763517091
3837.816732599009,0.5124234913866752
3837.8711451638997,0.8290881177935271
3837.92555772879,0.9551171328854462
3837.9799702936807,0.7704823542833172
3838.0343828585715,0.8223912264911
3838.088795423462,0.8155794711302337
3838.143207988353,0.437232774617373
3838.1976205532433,0.5295386966162684
3838.252033118134,0.8163704044353417
3838.306445683025,0.8273575855926326
3838.3608582479155,0.8256565460629669
3838.4152708128063,0.8010888734264151
3838.4696833776966,0.7418788503535868
3838.5240959425873,0.6968332086005028
3838.578508507478,0.7069893759082025
3838.632921072369,0.6371710845339931
3838.687333637259,0.5139607382120333
3838.74174620215,0.4675331587695929
3838.7961587670407,0.5068136048106315
3838.8505713319314,0.4942652392556126
3838.904983896822,0.42215109196274225
3838.9593964617125,0.38927797415536564
3839.013809026603,0.39554155539930336
3839.068221591494,0.3818388331346102
3839.1226341563847,0.34985866635533563
3839.1770467212755,0.3164670012642653
3839.231459286166,0.25777642464590445
3839.2858718510565,0.13986007588238825
3839.3402844159473,0.05165190912682175
3839.394696980838,0.10020846785858079
3839.449109545729,0.2138742187648679
3839.503522110619,0.29735436457433856
3839.55793467551,0.33814021079370987
3839.6123472404006,0.37137210640026463
3839.6667598052913,0.40572644396476926
3839.721172370182,0.43498575897070807
3839.7755849350724,0.4320249483925211
3839.829997499963,0.4205883373792755
3839.884410064854,0.48548764927582116
3839.9388226297447,0.5720950858399254
3839.9932351946354,0.5994323024244602
3840.0476477595257,0.5676521372920295
3840.1020603244165,0.5914863262002812
3840.156472889307,0.6345706180118448
3840.210885454198,0.5536355815894023
3840.2652980190887,0.5195531259739813
3840.319710583979,0.5876736987763747
3840.37412314887,0.41220685784063177
3840.4285357137605,0.20762535385235792
3840.4829482786513,0.5276084387314111
3840.5373608435416,0.7886012491846994
3840.5917734084323,0.7806302802412294
3840.646185973323,0.9032660976273648
3840.700598538214,0.9877155817171709
3840.7550111031046,1.0114783312384605
3840.809423667995,0.7696003962801702
3840.8638362328857,0.42321620345723077
3840.9182487977764,0.47828081826560803
3840.972661362667,0.7524824671609096
3841.027073927558,0.8990790796944186
3841.081486492448,0.8512220152177894
3841.135899057339,0.7207897680086219
3841.1903116222297,0.5872801235879076
3841.2447241871205,0.49759490358311015
3841.2991367520112,0.4201986968640937
3841.3535493169015,0.34894894671403914
3841.4079618817923,0.22945891995722478
3841.462374446683,0.09251938326573397
3841.516787011574,0.07437624350163777
3841.5711995764646,0.20036467730935123
3841.625612141355,0.32353364914451904
3841.6800247062456,0.37742379713243507
3841.7344372711364,0.40409551123684995
3841.788849836027,0.35539843855410697
3841.843262400918,0.2579202241146594
3841.897674965808,0.24135634987469115
3841.952087530699,0.2315907221765997
3842.0065000955897,0.14280611582545785
3842.0609126604804,0.0580487397748273
3842.115325225371,0.05652345232882643
3842.1697377902615,0.14900849025548837
3842.2241503551522,0.23919592786046656
3842.278562920043,0.2755355409535473
3842.3329754849337,0.24726007886850543
3842.387388049824,0.31520262017902956
3842.441800614715,0.5064818913715139
3842.4962131796055,0.4951110668291211
3842.5506257444963,0.4547597965566865
3842.605038309387,0.5843245434932196
3842.6594508742774,0.6349796374276857
3842.713863439168,0.6193924636587393
3842.768276004059,0.5185023708807064
3842.8226885689496,0.415074395147113
3842.8771011338404,0.48346027672888825
3842.9315136987307,0.6303654596366728
3842.9859262636214,0.4708398001586216
3843.040338828512,0.1836572827800336
3843.094751393403,0.5013303989754324
3843.1491639582937,0.8779716140092648
3843.203576523184,0.9568948813182009
3843.2579890880747,0.9879498516901754
3843.3124016529655,0.9927410450025805
3843.3668142178562,1.0114783312384605
3843.421226782747,0.9834919506979336
3843.4756393476373,0.9615674399067519
